Date,High,Low,Open,Close,Volume,Adj Close
2017-10-11,4.197309970855713,3.6852500438690186,4.176109790802002,3.68572998046875,6289170.0,3.68572998046875
2017-10-12,4.032010078430176,3.5893399715423584,3.692009925842285,3.9737699031829834,6777070.0,3.9737699031829834
2017-10-13,4.087560176849365,3.8113598823547363,3.9768600463867188,4.002170085906982,5190930.0,4.002170085906982
2017-10-14,4.024640083312988,3.6829700469970703,4.01032018661499,3.801219940185547,4384340.0,3.801219940185547
2017-10-15,4.135550022125244,3.652980089187622,3.8032000064849854,4.017819881439209,4972740.0,4.017819881439209
2017-10-16,4.045380115509033,3.8421499729156494,4.040050029754639,3.922489881515503,4954490.0,3.922489881515503
2017-10-17,4.10299015045166,3.662899971008301,3.9263501167297363,4.043889999389648,7283440.0,4.043889999389648
2017-10-18,4.119659900665283,3.801259994506836,4.040679931640625,3.892430067062378,8840030.0,3.892430067062378
2017-10-19,3.972259998321533,3.6257200241088867,3.8909099102020264,3.6633501052856445,10830100.0,3.6633501052856445
2017-10-20,3.758810043334961,3.4258298873901367,3.6447699069976807,3.5812900066375732,10666600.0,3.5812900066375732
2017-10-21,3.656450033187866,3.4714300632476807,3.5820000171661377,3.581510066986084,8491900.0,3.581510066986084
2017-10-22,3.713360071182251,3.3519399166107178,3.580009937286377,3.6714000701904297,8621370.0,3.6714000701904297
2017-10-23,3.9837400913238525,3.589400053024292,3.6677401065826416,3.7592999935150146,8703160.0,3.7592999935150146
2017-10-24,3.7715699672698975,3.4831700325012207,3.7624499797821045,3.69992995262146,8533500.0,3.69992995262146
2017-10-25,3.7885899543762207,3.5434699058532715,3.717050075531006,3.622189998626709,8321870.0,3.622189998626709
2017-10-26,3.6841800212860107,3.5191500186920166,3.623110055923462,3.543179988861084,6714780.0,3.543179988861084
2017-10-27,3.6049599647521973,3.453809976577759,3.5441699028015137,3.458899974822998,8103840.0,3.458899974822998
2017-10-28,3.6385300159454346,3.453119993209839,3.458250045776367,3.535640001296997,9046840.0,3.535640001296997
2017-10-30,3.6091599464416504,3.4268500804901123,3.5513999462127686,3.483419895172119,8523780.0,3.483419895172119
2017-10-31,3.4956700801849365,3.1670401096343994,3.4732000827789307,3.236949920654297,9895450.0,3.236949920654297
2017-11-01,3.234189987182617,2.6661698818206787,3.234189987182617,2.8938000202178955,11933800.0,2.8938000202178955
2017-11-02,3.9458799362182617,2.648430109024048,2.920330047607422,3.186429977416992,14949200.0,3.186429977416992
2017-11-03,3.9693500995635986,3.021359920501709,3.2054998874664307,3.6826798915863037,14090800.0,3.6826798915863037
2017-11-04,3.7871899604797363,3.441659927368164,3.6525399684906006,3.622760057449341,11619500.0,3.622760057449341
2017-11-05,3.6203699111938477,3.385430097579956,3.6051700115203857,3.453890085220337,9798490.0,3.453890085220337
2017-11-06,3.653779983520508,3.36011004447937,3.4574599266052246,3.5239500999450684,12291000.0,3.5239500999450684
2017-11-07,3.72094988822937,3.423830032348633,3.521780014038086,3.694809913635254,11312200.0,3.694809913635254
2017-11-08,4.822969913482666,3.6660499572753906,3.681849956512451,4.504429817199707,20540000.0,4.504429817199707
2017-11-09,5.223859786987305,4.466929912567139,4.506939888000488,4.9060797691345215,20982300.0,4.9060797691345215
2017-11-10,5.027309894561768,4.086989879608154,4.919600009918213,4.237820148468018,14425500.0,4.237820148468018
2017-11-11,4.463109970092773,4.043360233306885,4.228149890899658,4.118370056152344,12304600.0,4.118370056152344
2017-11-12,4.1314802169799805,3.5704801082611084,4.102499961853027,3.696470022201538,12279900.0,3.696470022201538
2017-11-13,4.479440212249756,3.6936800479888916,3.6936800479888916,4.396100044250488,12493200.0,4.396100044250488
2017-11-14,5.090320110321045,4.380270004272461,4.39601993560791,5.033470153808594,19374900.0,5.033470153808594
2017-11-15,5.26747989654541,4.801270008087158,5.052690029144287,5.0460100173950195,25851400.0,5.0460100173950195
2017-11-16,5.1011199951171875,4.705450057983398,5.065040111541748,4.756229877471924,24087100.0,4.756229877471924
2017-11-17,4.969590187072754,4.611929893493652,4.745920181274414,4.777699947357178,18777000.0,4.777699947357178
2017-11-18,5.4192399978637695,4.649990081787109,4.7654500007629395,5.297760009765625,26020400.0,5.297760009765625
2017-11-19,5.472479820251465,5.01777982711792,5.282780170440674,5.122119903564453,20869400.0,5.122119903564453
2017-11-20,5.418019771575928,5.058020114898682,5.125810146331787,5.273119926452637,22272000.0,5.273119926452637
2017-11-21,5.2829999923706055,4.9860100746154785,5.256159782409668,5.187240123748779,23353900.0,5.187240123748779
2017-11-22,5.570000171661377,5.162489891052246,5.198339939117432,5.293980121612549,26343100.0,5.293980121612549
2017-11-23,5.343299865722656,5.1789398193359375,5.2943501472473145,5.18966007232666,21305100.0,5.18966007232666
2017-11-24,5.269330024719238,5.030010223388672,5.190999984741211,5.228390216827393,22424900.0,5.228390216827393
2017-11-25,5.370830059051514,5.130280017852783,5.215310096740723,5.348999977111816,20520600.0,5.348999977111816
2017-11-26,5.793479919433594,5.349480152130127,5.359809875488281,5.684919834136963,25667300.0,5.684919834136963
2017-11-27,5.777919769287109,5.480370044708252,5.671619892120361,5.6540398597717285,25029600.0,5.6540398597717285
2017-11-28,5.929319858551025,5.556260108947754,5.623740196228027,5.929319858551025,26201500.0,5.929319858551025
2017-11-29,6.158349990844727,4.970290184020996,5.909599781036377,5.166659832000732,30996500.0,5.166659832000732
2017-11-30,5.325039863586426,4.3922600746154785,5.2323899269104,4.879030227661133,25549500.0,4.879030227661133
2017-12-01,5.804749965667725,4.610730171203613,4.839389801025391,5.804749965667725,26090100.0,5.804749965667725
2017-12-02,6.432700157165527,5.747680187225342,5.793540000915527,6.111299991607666,30325700.0,6.111299991607666
2017-12-03,6.598979949951172,5.844749927520752,6.094490051269531,6.1987199783325195,33036700.0,6.1987199783325195
2017-12-04,6.689899921417236,6.033400058746338,6.205580234527588,6.689899921417236,30419300.0,6.689899921417236
2017-12-05,7.6780900955200195,6.622139930725098,6.687399864196777,7.4260101318359375,40875800.0,7.4260101318359375
2017-12-06,8.433770179748535,6.930290222167969,7.383470058441162,8.433770179748535,52074900.0,8.433770179748535
2017-12-07,9.503089904785156,8.011090278625488,8.521360397338867,8.515789985656738,61751500.0,8.515789985656738
2017-12-08,8.729479789733887,7.431230068206787,8.714059829711914,8.395580291748047,45781100.0,8.395580291748047
2017-12-09,9.872159957885742,7.86338996887207,8.41211986541748,8.721460342407227,47394900.0,8.721460342407227
2017-12-10,10.455100059509277,7.5954999923706055,8.755849838256836,9.761560440063477,57336900.0,9.761560440063477
2017-12-11,11.331899642944336,9.64894962310791,9.728639602661133,11.222399711608887,74140496.0,11.222399711608887
2017-12-12,15.199899673461914,10.886699676513672,11.228599548339844,14.8641996383667,103848000.0,14.8641996383667
2017-12-13,15.624300003051758,13.50160026550293,15.233799934387207,13.647000312805176,75995504.0,13.647000312805176
2017-12-14,14.019700050354004,12.43120002746582,13.5556001663208,13.638299942016602,55002000.0,13.638299942016602
2017-12-15,14.076499938964844,11.759099960327148,13.546199798583984,13.086400032043457,95357504.0,13.086400032043457
2017-12-16,13.734800338745117,12.805899620056152,13.555299758911133,13.402000427246094,69311000.0,13.402000427246094
2017-12-17,14.161600112915039,13.166299819946289,13.392000198364258,13.535900115966797,64376200.0,13.535900115966797
2017-12-18,15.719599723815918,13.092499732971191,13.631600379943848,15.60890007019043,102357000.0,15.60890007019043
2017-12-19,18.073400497436523,14.510499954223633,15.633399963378906,15.887200355529785,114641000.0,15.887200355529785
2017-12-20,16.263599395751953,13.902000427246094,16.023099899291992,15.208700180053711,81905696.0,15.208700180053711
2017-12-21,16.526599884033203,14.538000106811523,15.290200233459473,16.026599884033203,90875600.0,16.026599884033203
2017-12-22,16.423500061035156,9.81814956665039,16.138999938964844,12.520600318908691,71699504.0,12.520600318908691
2017-12-23,15.793399810791016,12.48449993133545,12.670499801635742,14.272700309753418,88401104.0,14.272700309753418
2017-12-24,14.535499572753906,12.253399848937988,14.470000267028809,13.812199592590332,59222600.0,13.812199592590332
2017-12-25,14.46049976348877,13.13479995727539,13.934800148010254,14.277199745178223,65545300.0,14.277199745178223
2017-12-26,15.154000282287598,13.683199882507324,14.313400268554688,14.197500228881836,65504500.0,14.197500228881836
2017-12-27,14.430899620056152,13.18179988861084,14.321599960327148,13.5826997756958,54343300.0,13.5826997756958
2017-12-28,13.615300178527832,11.729000091552734,13.583000183105469,12.70989990234375,48273000.0,12.70989990234375
2017-12-29,14.031000137329102,12.437899589538574,12.867500305175781,13.64009952545166,64926900.0,13.64009952545166
2017-12-30,13.792099952697754,10.948100090026855,13.636199951171875,11.809800148010254,49173200.0,11.809800148010254
2017-12-31,12.795100212097168,11.536700248718262,11.697799682617188,12.596599578857422,50113900.0,12.596599578857422
2018-01-01,12.69789981842041,11.76830005645752,12.62600040435791,12.57409954071045,43302300.0,12.57409954071045
2018-01-02,13.381799697875977,12.326499938964844,12.536399841308594,13.349800109863281,61136300.0,13.349800109863281
2018-01-03,13.730299949645996,12.553199768066406,13.31820011138916,12.994500160217285,53810900.0,12.994500160217285
2018-01-04,13.098600387573242,11.871999740600586,13.06410026550293,12.539600372314453,65343400.0,12.539600372314453
2018-01-05,13.245699882507324,11.773599624633789,12.451399803161621,12.057000160217285,65668300.0,12.057000160217285
2018-01-06,13.07450008392334,11.444000244140625,12.019000053405762,12.863800048828125,59738700.0,12.863800048828125
2018-01-07,13.527600288391113,12.265800476074219,12.87399959564209,12.946999549865723,56240800.0,12.946999549865723
2018-01-08,13.729000091552734,11.5693998336792,12.847700119018555,13.629300117492676,72190304.0,13.629300117492676
2018-01-09,14.106599807739258,12.552000045776367,13.532999992370605,12.98859977722168,62959200.0,12.98859977722168
2018-01-10,13.044099807739258,11.405200004577637,13.038299560546875,12.743200302124023,62348700.0,12.743200302124023
2018-01-11,12.652400016784668,9.97760009765625,12.652400016784668,10.712400436401367,46240500.0,10.712400436401367
2018-01-12,11.760899543762207,10.455900192260742,10.783300399780273,11.340800285339355,43342800.0,11.340800285339355
2018-01-13,12.152600288391113,11.334799766540527,11.347200393676758,11.82859992980957,42000200.0,11.82859992980957
2018-01-14,11.855899810791016,10.498700141906738,11.845199584960938,11.09119987487793,46611100.0,11.09119987487793
2018-01-15,11.475000381469727,10.704099655151367,11.024299621582031,10.76990032196045,47209300.0,10.76990032196045
2018-01-16,10.916899681091309,7.077320098876953,10.834600448608398,8.390819549560547,42325600.0,8.390819549560547
2018-01-17,8.828240394592285,6.679679870605469,8.356240272521973,8.087340354919434,86632304.0,8.087340354919434
2018-01-18,10.051199913024902,7.952139854431152,8.475720405578613,8.59811019897461,35228000.0,8.59811019897461
2018-01-19,9.383999824523926,8.20674991607666,8.508970260620117,8.781149864196777,45279300.0,8.781149864196777
2018-01-20,9.819479942321777,8.875160217285156,8.882590293884277,9.600529670715332,51892200.0,9.600529670715332
2018-01-21,9.724309921264648,8.059789657592773,9.64861011505127,8.267660140991211,36459600.0,8.267660140991211
2018-01-22,8.652059555053711,7.586120128631592,8.382329940795898,8.3018798828125,30657000.0,8.3018798828125
2018-01-23,8.572190284729004,7.7277398109436035,8.282369613647461,8.203439712524414,37418900.0,8.203439712524414
2018-01-24,8.937140464782715,7.966310024261475,8.196660041809082,8.812820434570312,45927300.0,8.812820434570312
2018-01-25,9.225640296936035,8.721699714660645,8.919930458068848,9.064579963684082,38346500.0,9.064579963684082
2018-01-26,9.362190246582031,8.322739601135254,9.039520263671875,8.956089973449707,34796200.0,8.956089973449707
2018-01-27,9.459819793701172,8.858980178833008,8.949060440063477,9.111499786376953,39528900.0,9.111499786376953
2018-01-28,9.528380393981934,9.019880294799805,9.166259765625,9.196240425109863,34527300.0,9.196240425109863
2018-01-29,9.299759864807129,8.540849685668945,9.187179565429688,8.712820053100586,33554900.0,8.712820053100586
2018-01-30,8.775409698486328,7.518579959869385,8.709739685058594,7.6090497970581055,29051000.0,7.6090497970581055
2018-01-31,7.933000087738037,7.238560199737549,7.627089977264404,7.678890228271484,27535700.0,7.678890228271484
2018-02-01,7.786910057067871,6.350820064544678,7.698639869689941,6.665329933166504,27774000.0,6.665329933166504
2018-02-02,6.645359992980957,5.352719783782959,6.645359992980957,6.202020168304443,26726300.0,6.202020168304443
2018-02-03,6.8495001792907715,5.743410110473633,6.211540222167969,6.625820159912109,23023200.0,6.625820159912109
2018-02-04,6.746230125427246,5.566030025482178,6.637519836425781,5.741409778594971,25765100.0,5.741409778594971
2018-02-05,5.947189807891846,4.364009857177734,5.7101898193359375,4.535459995269775,22395200.0,4.535459995269775
2018-02-06,5.1509199142456055,3.658210039138794,4.538879871368408,5.0586700439453125,20248500.0,5.0586700439453125
2018-02-07,5.662030220031738,4.5860700607299805,5.0103302001953125,4.971529960632324,16135000.0,4.971529960632324
2018-02-08,5.996660232543945,4.924560070037842,4.924560070037842,5.576620101928711,31567200.0,5.576620101928711
2018-02-09,6.090849876403809,5.295460224151611,5.597839832305908,6.0425801277160645,24332800.0,6.0425801277160645
2018-02-10,6.322629928588867,5.472939968109131,6.06151008605957,5.723979949951172,29552400.0,5.723979949951172
2018-02-11,5.718649864196777,5.0079498291015625,5.718649864196777,5.45074987411499,21599600.0,5.45074987411499
2018-02-12,5.894480228424072,5.486020088195801,5.486020088195801,5.72353982925415,20167600.0,5.72353982925415
2018-02-13,5.757050037384033,5.403830051422119,5.742980003356934,5.604340076446533,17030400.0,5.604340076446533
2018-02-14,6.43966007232666,5.584380149841309,5.58951997756958,6.423870086669922,20068500.0,6.423870086669922
2018-02-15,8.071929931640625,6.383920192718506,6.419919967651367,8.071929931640625,61670200.0,8.071929931640625
2018-02-16,8.363900184631348,7.493179798126221,8.000929832458496,7.900430202484131,44143700.0,7.900430202484131
2018-02-17,7.957330226898193,7.630549907684326,7.883319854736328,7.841859817504883,34458200.0,7.841859817504883
2018-02-18,8.085249900817871,7.130229949951172,7.840439796447754,7.539070129394531,40081300.0,7.539070129394531
2018-02-19,8.146419525146484,7.444049835205078,7.537330150604248,8.102330207824707,37813100.0,8.102330207824707
2018-02-20,8.492799758911133,7.939410209655762,8.100379943847656,8.025790214538574,46087500.0,8.025790214538574
2018-02-21,8.537910461425781,7.151289939880371,8.019550323486328,7.272329807281494,39877300.0,7.272329807281494
2018-02-22,7.555220127105713,6.5054497718811035,7.256460189819336,6.580210208892822,28774100.0,6.580210208892822
2018-02-23,6.967259883880615,6.354869842529297,6.579390048980713,6.754310131072998,24788900.0,6.754310131072998
2018-02-24,6.986670017242432,6.426340103149414,6.753170013427734,6.564919948577881,20271100.0,6.564919948577881
2018-02-25,6.6417999267578125,6.272039890289307,6.5588297843933105,6.486070156097412,20420000.0,6.486070156097412
2018-02-26,6.837940216064453,6.363759994506836,6.489610195159912,6.701819896697998,21780800.0,6.701819896697998
2018-02-27,6.889810085296631,6.570189952850342,6.709700107574463,6.58896017074585,23597200.0,6.58896017074585
2018-02-28,6.877799987792969,6.285140037536621,6.618969917297363,6.288020133972168,23822800.0,6.288020133972168
2018-03-01,6.802080154418945,6.14192008972168,6.304940223693848,6.638599872589111,23214300.0,6.638599872589111
2018-03-02,6.7364501953125,6.501490116119385,6.625549793243408,6.6775898933410645,19421300.0,6.6775898933410645
2018-03-03,6.954820156097412,6.639560222625732,6.658750057220459,6.90369987487793,19895900.0,6.90369987487793
2018-03-04,6.899119853973389,6.6018500328063965,6.889410018920898,6.864580154418945,22357700.0,6.864580154418945
2018-03-05,7.025780200958252,6.748350143432617,6.858389854431152,6.748350143432617,26863300.0,6.748350143432617
2018-03-06,6.757050037384033,6.131649971008301,6.757050037384033,6.184800148010254,23312400.0,6.184800148010254
2018-03-07,6.3151397705078125,5.561920166015625,6.16234016418457,6.205639839172363,27654600.0,6.205639839172363
2018-03-08,6.462649822235107,5.821939945220947,6.20428991317749,5.871689796447754,31160000.0,5.871689796447754
2018-03-09,6.012350082397461,5.147119998931885,5.836949825286865,5.880519866943359,25548400.0,5.880519866943359
2018-03-10,6.078519821166992,5.511159896850586,5.869800090789795,5.5492401123046875,18057800.0,5.5492401123046875
2018-03-11,5.986929893493652,5.291999816894531,5.5234198570251465,5.896160125732422,21654300.0,5.896160125732422
2018-03-12,5.985000133514404,5.393899917602539,5.882490158081055,5.583409786224365,25160400.0,5.583409786224365
2018-03-13,5.76777982711792,5.399509906768799,5.557250022888184,5.556190013885498,22695500.0,5.556190013885498
2018-03-14,5.717840194702148,4.82450008392334,5.55433988571167,4.980979919433594,22462700.0,4.980979919433594
2018-03-15,5.366139888763428,4.63415002822876,4.983129978179932,5.218319892883301,24144400.0,5.218319892883301
2018-03-16,5.278319835662842,4.85968017578125,5.215010166168213,5.0067901611328125,21433900.0,5.0067901611328125
2018-03-17,5.026289939880371,4.5637898445129395,5.012879848480225,4.60821008682251,19627900.0,4.60821008682251
2018-03-18,4.583360195159912,3.8673601150512695,4.583360195159912,4.408140182495117,22563500.0,4.408140182495117
2018-03-19,4.851880073547363,4.38670015335083,4.389689922332764,4.7989301681518555,19329400.0,4.7989301681518555
2018-03-20,5.082479953765869,4.707079887390137,4.849530220031738,5.024909973144531,23723900.0,5.024909973144531
2018-03-21,5.197500228881836,4.901370048522949,5.029469966888428,5.0032501220703125,21143800.0,5.0032501220703125
2018-03-22,5.108320236206055,4.657899856567383,5.001719951629639,4.814189910888672,20288200.0,4.814189910888672
2018-03-23,4.815410137176514,4.536530017852783,4.815410137176514,4.70074987411499,18434200.0,4.70074987411499
2018-03-24,4.965789794921875,4.70028018951416,4.769219875335693,4.766719818115234,22757700.0,4.766719818115234
2018-03-25,4.860630035400391,4.5826897621154785,4.698170185089111,4.736299991607666,20281200.0,4.736299991607666
2018-03-25,4.779990196228027,4.196159839630127,4.726709842681885,4.387129783630371,18962800.0,4.387129783630371
2018-03-26,4.379240036010742,4.031390190124512,4.3730998039245605,4.11352014541626,18969500.0,4.11352014541626
2018-03-27,4.292600154876709,4.090859889984131,4.11667013168335,4.250800132751465,20722100.0,4.250800132751465
2018-03-28,4.277289867401123,3.6030099391937256,4.257209777832031,3.6872100830078125,19824800.0,3.6872100830078125
2018-03-29,3.791800022125244,3.4123001098632812,3.6682798862457275,3.5820701122283936,18422800.0,3.5820701122283936
2018-03-30,3.7562201023101807,3.5766799449920654,3.5799400806427,3.62896990776062,16178400.0,3.62896990776062
2018-03-31,3.668869972229004,3.312459945678711,3.6307899951934814,3.491029977798462,17474100.0,3.491029977798462
2018-04-01,3.889349937438965,3.4886701107025146,3.506459951400757,3.7577900886535645,21036900.0,3.7577900886535645
2018-04-02,4.078790187835693,3.6712100505828857,3.760849952697754,4.047369956970215,25762400.0,4.047369956970215
2018-04-03,4.087550163269043,3.556190013885498,4.062489986419678,3.607990026473999,16433600.0,3.607990026473999
2018-04-04,3.6414499282836914,3.433109998703003,3.6105499267578125,3.5559399127960205,18183800.0,3.5559399127960205
2018-04-05,3.5657498836517334,3.360719919204712,3.534679889678955,3.390749931335449,14229200.0,3.390749931335449
2018-04-06,3.641969919204712,3.3876099586486816,3.3952999114990234,3.5471699237823486,18526000.0,3.5471699237823486
2018-04-07,3.6629700660705566,3.548959970474243,3.551909923553467,3.6388399600982666,16253800.0,3.6388399600982666
2018-04-08,3.7521800994873047,3.400599956512451,3.6442699432373047,3.4731500148773193,15736200.0,3.4731500148773193
2018-04-09,3.6555399894714355,3.4236299991607666,3.4768099784851074,3.6144299507141113,16422300.0,3.6144299507141113
2018-04-10,3.828929901123047,3.60903000831604,3.6135001182556152,3.812469959259033,19941700.0,3.812469959259033
2018-04-11,4.186279773712158,3.6660900115966797,3.804260015487671,4.172399997711182,21516200.0,4.172399997711182
2018-04-12,4.61929988861084,4.0918498039245605,4.173150062561035,4.308169841766357,26641100.0,4.308169841766357
2018-04-13,4.7139201164245605,4.294149875640869,4.308990001678467,4.656610012054443,26077800.0,4.656610012054443
2018-04-14,4.9323201179504395,4.672530174255371,4.672530174255371,4.911379814147949,26946800.0,4.911379814147949
2018-04-15,4.9547600746154785,4.645750045776367,4.912189960479736,4.822050094604492,26720800.0,4.822050094604492
2018-04-16,4.867609977722168,4.6555399894714355,4.846350193023682,4.705629825592041,28594800.0,4.705629825592041
2018-04-17,4.956309795379639,4.701230049133301,4.707809925079346,4.9523701667785645,29511600.0,4.9523701667785645
2018-04-18,5.233029842376709,4.966440200805664,4.966440200805664,5.230209827423096,30285200.0,5.230209827423096
2018-04-19,5.426290035247803,5.046720027923584,5.236370086669922,5.36929988861084,36027400.0,5.36929988861084
2018-04-20,5.358850002288818,4.9298601150512695,5.356770038604736,5.1534600257873535,28699900.0,5.1534600257873535
2018-04-21,5.283569812774658,5.03665018081665,5.145939826965332,5.176809787750244,26916600.0,5.176809787750244
2018-04-22,5.581830024719238,5.145269870758057,5.162919998168945,5.559639930725098,30460200.0,5.559639930725098
2018-04-23,5.989620208740234,5.549620151519775,5.562900066375732,5.989620208740234,36611400.0,5.989620208740234
2018-04-24,5.9497599601745605,5.032549858093262,5.9497599601745605,5.090829849243164,29605200.0,5.090829849243164
2018-04-25,5.586540222167969,4.996679782867432,5.135270118713379,5.586540222167969,30401600.0,5.586540222167969
2018-04-26,5.798140048980713,5.487229824066162,5.588580131530762,5.487229824066162,27561500.0,5.487229824066162
2018-04-27,6.779520034790039,5.24015998840332,5.469840049743652,6.449440002441406,74545904.0,6.449440002441406
2018-04-28,8.545350074768066,6.45343017578125,6.458849906921387,7.011469841003418,124324000.0,7.011469841003418
2018-04-29,7.272339820861816,6.533100128173828,7.013889789581299,6.709159851074219,52958700.0,6.709159851074219
2018-04-30,6.876760005950928,6.390089988708496,6.718090057373047,6.820119857788086,36221300.0,6.820119857788086
2018-05-01,7.521269798278809,6.6786298751831055,6.811429977416992,7.464369773864746,43600200.0,7.464369773864746
2018-05-02,7.97406005859375,7.223869800567627,7.447969913482666,7.830140113830566,46859200.0,7.830140113830566
2018-05-03,7.846340179443359,7.484139919281006,7.82882022857666,7.718589782714844,39694400.0,7.718589782714844
2018-05-04,7.7339701652526855,7.263329982757568,7.7146100997924805,7.339660167694092,34997800.0,7.339660167694092
2018-05-05,7.382730007171631,6.792230129241943,7.344170093536377,6.9460601806640625,29302600.0,6.9460601806640625
2018-05-06,6.9539899826049805,6.405640125274658,6.950739860534668,6.656199932098389,30819700.0,6.656199932098389
2018-05-07,6.8279900550842285,6.339940071105957,6.665420055389404,6.5169901847839355,29039900.0,6.5169901847839355
2018-05-08,6.71353006362915,6.067560195922852,6.482289791107178,6.71353006362915,31702700.0,6.71353006362915
2018-05-09,6.829929828643799,6.478769779205322,6.6929402351379395,6.478769779205322,30911200.0,6.478769779205322
2018-05-10,6.46550989151001,5.856569766998291,6.46550989151001,5.985020160675049,30847200.0,5.985020160675049
2018-05-11,6.319129943847656,5.840680122375488,5.9621500968933105,6.222949981689453,27323400.0,6.222949981689453
2018-05-12,6.7027997970581055,6.0661702156066895,6.245120048522949,6.572229862213135,29907500.0,6.572229862213135
2018-05-13,6.803190231323242,6.132279872894287,6.6036601066589355,6.6018500328063965,32230800.0,6.6018500328063965
2018-05-14,6.803579807281494,6.097519874572754,6.600840091705322,6.154250144958496,32033500.0,6.154250144958496
2018-05-15,6.387790203094482,5.821839809417725,6.143889904022217,6.148290157318115,29288500.0,6.148290157318115
2018-05-16,6.260660171508789,5.7257399559021,6.172900199890137,5.771180152893066,27222400.0,5.771180152893066
2018-05-17,6.105309963226318,5.635270118713379,5.784609794616699,6.04157018661499,30762400.0,6.04157018661499
2018-05-18,6.110589981079102,5.871049880981445,6.045119762420654,5.901100158691406,29222600.0,5.901100158691406
2018-05-19,6.158030033111572,5.846680164337158,5.907839775085449,6.07135009765625,28313700.0,6.07135009765625
2018-05-20,6.121890068054199,5.748310089111328,6.0713300704956055,5.775390148162842,30064300.0,5.775390148162842
2018-05-21,5.778850078582764,5.21481990814209,5.778850078582764,5.242740154266357,31049600.0,5.242740154266357
2018-05-22,5.274400234222412,4.4895501136779785,5.245639801025391,4.531680107116699,23755200.0,4.531680107116699
2018-05-23,4.888879776000977,4.393670082092285,4.525969982147217,4.759250164031982,23032900.0,4.759250164031982
2018-05-24,4.775139808654785,4.438570022583008,4.767660140991211,4.470870018005371,20935600.0,4.470870018005371
2018-05-25,4.567150115966797,4.367990016937256,4.463900089263916,4.3847198486328125,21695600.0,4.3847198486328125
2018-05-26,4.399980068206787,4.213809967041016,4.387420177459717,4.217860221862793,20537400.0,4.217860221862793
2018-05-27,4.2441301345825195,3.8581299781799316,4.223189830780029,3.890199899673462,22225000.0,3.890199899673462
2018-05-28,4.307240009307861,3.813920021057129,3.8879799842834473,4.306779861450195,24131500.0,4.306779861450195
2018-05-29,4.607699871063232,3.968559980392456,4.306519985198975,4.017690181732178,29197700.0,4.017690181732178
2018-05-30,4.343790054321289,3.9395899772644043,4.02016019821167,4.206759929656982,32115900.0,4.206759929656982
2018-05-31,4.239990234375,4.057620048522949,4.211120128631592,4.1622700691223145,26609800.0,4.1622700691223145
2018-06-01,4.348179817199707,4.117149829864502,4.157100200653076,4.316420078277588,25845600.0,4.316420078277588
2018-06-02,4.505459785461426,4.301569938659668,4.31181001663208,4.382490158081055,27913200.0,4.382490158081055
2018-06-03,4.419529914855957,4.096010208129883,4.4131999015808105,4.118000030517578,27343200.0,4.118000030517578
2018-06-04,4.3542399406433105,4.034409999847412,4.119790077209473,4.319049835205078,26460700.0,4.319049835205078
2018-06-05,4.351480007171631,4.2368597984313965,4.326769828796387,4.316860198974609,24931200.0,4.316860198974609
2018-06-06,4.541920185089111,4.325429916381836,4.325429916381836,4.535049915313721,29436400.0,4.535049915313721
2018-06-07,4.938680171966553,4.551209926605225,4.551209926605225,4.621469974517822,42605100.0,4.621469974517822
2018-06-08,4.759860038757324,4.383880138397217,4.616549968719482,4.383880138397217,29148000.0,4.383880138397217
2018-06-09,4.381569862365723,3.7557098865509033,4.381569862365723,3.8077900409698486,22437400.0,3.8077900409698486
2018-06-10,3.9662399291992188,3.7040200233459473,3.8078999519348145,3.8887200355529785,20485500.0,3.8887200355529785
2018-06-11,3.998110055923462,3.3804800510406494,3.8851699829101562,3.5548300743103027,23858900.0,3.5548300743103027
2018-06-12,3.808039903640747,3.210390090942383,3.5625200271606445,3.2588698863983154,28242000.0,3.2588698863983154
2018-06-13,3.6328999996185303,3.162029981613159,3.2466800212860107,3.583940029144287,28851400.0,3.583940029144287
2018-06-14,3.6523399353027344,3.3892199993133545,3.5800700187683105,3.4178099632263184,21531500.0,3.4178099632263184
2018-06-15,3.4868199825286865,3.3592700958251953,3.4075400829315186,3.4684600830078125,21571600.0,3.4684600830078125
2018-06-16,3.529520034790039,3.387809991836548,3.478480100631714,3.3971199989318848,16771900.0,3.3971199989318848
2018-06-17,3.7270700931549072,3.3720600605010986,3.3920400142669678,3.6600799560546875,21505300.0,3.6600799560546875
2018-06-18,3.7237000465393066,3.590670108795166,3.7002298831939697,3.6002700328826904,21524600.0,3.6002700328826904
2018-06-19,3.7186899185180664,3.399250030517578,3.603379964828491,3.7049100399017334,25665000.0,3.7049100399017334
2018-06-20,3.7457499504089355,3.502239942550659,3.7012100219726562,3.539910078048706,23635000.0,3.539910078048706
2018-06-21,3.547760009765625,2.8478500843048096,3.5397799015045166,2.918440103530884,20929600.0,2.918440103530884
2018-06-22,2.973639965057373,2.8540399074554443,2.9132399559020996,2.9253299236297607,22509900.0,2.9253299236297607
2018-06-23,2.9270401000976562,2.4616100788116455,2.9270401000976562,2.7104499340057373,20921300.0,2.7104499340057373
2018-06-24,2.821120023727417,2.6410601139068604,2.7139599323272705,2.768310070037842,20366700.0,2.768310070037842
2018-06-25,2.794409990310669,2.576970100402832,2.765660047531128,2.57778000831604,17806900.0,2.57778000831604
